Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

12:55:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:59       3    0.00    0.00    1.01    5.05    0.00    0.00    0.00    0.00    0.00   93.94
12:55:59       4    0.00    0.00    1.02   38.78    0.00    0.00    0.00    0.00    0.00   60.20
12:55:59       5    0.00    0.00    1.02   32.65    0.00    0.00    0.00    0.00    0.00   66.33
12:55:59       6    0.00    0.00    1.01   21.21    0.00    0.00    0.00    0.00    0.00   77.78
12:55:59       7    0.00    0.00    1.03   30.93    0.00    0.00    0.00    0.00    0.00   68.04

12:55:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:00     all    0.25    0.00    0.89   24.81    0.00    0.00    0.00    0.00    0.00   74.05
12:56:00       0    0.00    0.00    2.02   25.25    0.00    0.00    0.00    0.00    0.00   72.73
12:56:00       1    1.01    0.00    1.01   26.26    0.00    0.00    0.00    0.00    0.00   71.72
12:56:00       2    0.00    0.00    1.02   22.45    0.00    0.00    0.00    0.00    0.00   76.53
12:56:00       3    0.00    0.00    1.02   25.51    0.00    0.00    0.00    0.00    0.00   73.47
12:56:00       4    0.00    0.00    1.01   25.25    0.00    0.00    0.00    0.00    0.00   73.74
12:56:00       5    1.00    0.00    0.00   21.00    0.00    0.00    0.00    0.00    0.00   78.00
12:56:00       6    0.00    0.00    0.00   24.49    0.00    0.00    0.00    0.00    0.00   75.51
12:56:00       7    0.00    0.00    1.01   28.28    0.00    0.00    0.00    0.00    0.00   70.71

12:56:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:01     all    0.00    0.00    0.64   32.70    0.00    0.00    0.00    0.00    0.00   66.67
12:56:01       0    0.00    0.00    1.02   50.00    0.00    0.00    0.00    0.00    0.00   48.98
12:56:01       1    0.00    0.00    0.00   43.88    0.00    0.00    0.00    0.00    0.00   56.12
12:56:01       2    0.00    0.00    1.01   61.62    0.00    0.00    0.00    0.00    0.00   37.37
12:56:01       3    0.00    0.00    0.00   54.64    0.00    0.00    0.00    0.00    0.00   45.36
12:56:01       4    0.00    0.00    1.02   16.33    0.00    0.00    0.00    0.00    0.00   82.65
