Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

17:06:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:00       3   16.49    0.00   69.07    3.09    0.00    0.00    0.00    0.00    0.00   11.34
17:07:00       4   15.15    0.00   71.72    3.03    0.00    1.01    0.00    0.00    0.00    9.09
17:07:00       5   17.17    0.00   70.71    2.02    0.00    0.00    0.00    0.00    0.00   10.10
17:07:00       6   15.00    0.00   73.00    3.00    0.00    0.00    0.00    0.00    0.00    9.00
17:07:00       7   15.46    0.00   72.16    3.09    0.00    0.00    0.00    0.00    0.00    9.28

17:07:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:01     all   16.43    0.00   71.68    2.53    0.00    0.13    0.00    0.00    0.00    9.23
17:07:01       0   17.00    0.00   72.00    2.00    0.00    0.00    0.00    0.00    0.00    9.00
17:07:01       1   15.31    0.00   73.47    2.04    0.00    0.00    0.00    0.00    0.00    9.18
17:07:01       2   16.16    0.00   71.72    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:01       3   17.35    0.00   71.43    2.04    0.00    0.00    0.00    0.00    0.00    9.18
17:07:01       4   15.15    0.00   72.73    2.02    0.00    0.00    0.00    0.00    0.00   10.10
17:07:01       5   17.17    0.00   69.70    3.03    0.00    0.00    0.00    0.00    0.00   10.10
17:07:01       6   17.35    0.00   71.43    3.06    0.00    0.00    0.00    0.00    0.00    8.16
17:07:01       7   16.00    0.00   71.00    3.00    0.00    1.00    0.00    0.00    0.00    9.00

17:07:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:02     all   15.63    0.00   72.17    3.05    0.00    0.13    0.00    0.00    0.00    9.02
17:07:02       0   15.31    0.00   72.45    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:02       1   17.35    0.00   71.43    3.06    0.00    0.00    0.00    0.00    0.00    8.16
17:07:02       2   15.31    0.00   72.45    4.08    0.00    0.00    0.00    0.00    0.00    8.16
17:07:02       3   16.16    0.00   71.72    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:02       4   17.17    0.00   70.71    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:02       5   15.00    0.00   72.00    3.00    0.00    1.00    0.00    0.00    0.00    9.00
17:07:02       6   16.33    0.00   71.43    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:02       7   12.37    0.00   75.26    2.06    0.00    0.00    0.00    0.00    0.00   10.31

17:07:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:03     all   16.33    0.00   71.52    2.78    0.00    0.25    0.00    0.00    0.00    9.11
17:07:03       0   15.84    0.00   71.29    2.97    0.00    0.99    0.00    0.00    0.00    8.91
17:07:03       1   16.16    0.00   73.74    3.03    0.00    0.00    0.00    0.00    0.00    7.07
17:07:03       2   16.33    0.00   70.41    2.04    0.00    1.02    0.00    0.00    0.00   10.20
17:07:03       3   13.00    0.00   74.00    3.00    0.00    0.00    0.00    0.00    0.00   10.00
17:07:03       4   16.49    0.00   71.13    3.09    0.00    0.00    0.00    0.00    0.00    9.28
17:07:03       5   16.67    0.00   71.88    2.08    0.00    0.00    0.00    0.00    0.00    9.38
17:07:03       6   18.18    0.00   68.69    3.03    0.00    0.00    0.00    0.00    0.00   10.10
17:07:03       7   18.00    0.00   71.00    3.00    0.00    0.00    0.00    0.00    0.00    8.00

17:07:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:04     all   15.74    0.00   72.04    2.90    0.00    0.13    0.00    0.00    0.00    9.19
17:07:04       0   16.00    0.00   74.00    2.00    0.00    0.00    0.00    0.00    0.00    8.00
17:07:04       1   16.00    0.00   71.00    3.00    0.00    0.00    0.00    0.00    0.00   10.00
17:07:04       2   15.31    0.00   72.45    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:04       3   15.00    0.00   73.00    3.00    0.00    0.00    0.00    0.00    0.00    9.00
17:07:04       4   15.15    0.00   72.73    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:04       5   15.46    0.00   72.16    3.09    0.00    0.00    0.00    0.00    0.00    9.28
17:07:04       6   17.17    0.00   70.71    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:04       7   15.84    0.00   70.30    2.97    0.00    0.99    0.00    0.00    0.00    9.90

17:07:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:05     all   15.82    0.00   72.28    2.91    0.00    0.00    0.00    0.00    0.00    8.99
17:07:05       0   14.29    0.00   74.49    3.06    0.00    0.00    0.00    0.00    0.00    8.16
17:07:05       1   17.17    0.00   71.72    3.03    0.00    0.00    0.00    0.00    0.00    8.08
17:07:05       2   14.00    0.00   74.00    3.00    0.00    0.00    0.00    0.00    0.00    9.00
17:07:05       3   16.33    0.00   71.43    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:05       4   15.15    0.00   72.73    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:05       5   16.00    0.00   72.00    3.00    0.00    0.00    0.00    0.00    0.00    9.00
17:07:05       6   18.18    0.00   69.70    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:05       7   15.46    0.00   72.16    2.06    0.00    0.00    0.00    0.00    0.00   10.31

17:07:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:06     all   16.52    0.00   71.50    2.77    0.00    0.25    0.00    0.00    0.00    8.95
17:07:06       0   16.16    0.00   71.72    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:06       1   16.33    0.00   71.43    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:06       2   18.00    0.00   70.00    3.00    0.00    0.00    0.00    0.00    0.00    9.00
17:07:06       3   15.00    0.00   72.00    3.00    0.00    1.00    0.00    0.00    0.00    9.00
17:07:06       4   15.31    0.00   72.45    2.04    0.00    0.00    0.00    0.00    0.00   10.20
17:07:06       5   17.00    0.00   71.00    3.00    0.00    0.00    0.00    0.00    0.00    9.00
17:07:06       6   16.16    0.00   71.72    3.03    0.00    1.01    0.00    0.00    0.00    8.08
17:07:06       7   18.18    0.00   71.72    2.02    0.00    0.00    0.00    0.00    0.00    8.08

17:07:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:07     all   16.77    0.00   71.16    2.80    0.00    0.00    0.00    0.00    0.00    9.28
17:07:07       0   17.53    0.00   70.10    3.09    0.00    0.00    0.00    0.00    0.00    9.28
17:07:07       1   16.33    0.00   71.43    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:07       2   14.29    0.00   73.47    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:07       3   16.00    0.00   73.00    2.00    0.00    0.00    0.00    0.00    0.00    9.00
17:07:07       4   19.39    0.00   68.37    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:07:07       5   15.46    0.00   72.16    3.09    0.00    0.00    0.00    0.00    0.00    9.28
17:07:07       6   17.35    0.00   70.41    2.04    0.00    0.00    0.00    0.00    0.00   10.20
17:07:07       7   17.82    0.00   70.30    2.97    0.00    0.00    0.00    0.00    0.00    8.91

17:07:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:08     all   15.74    0.00   71.91    2.90    0.00    0.25    0.00    0.00    0.00    9.19
17:07:08       0   16.00    0.00   72.00    3.00    0.00    0.00    0.00    0.00    0.00    9.00
